id,age,income,score,category,region,active,signup_date
15826,45,74498,0.4031,B,east,false,2023-07-19
15827,58,57541,0.5078,C,south,true,2023-10-09
15828,51,48790,0.9002,E,north,true,2023-03-19
15829,26,80241,0.6260,E,west,false,2023-11-13
15830,18,59678,0.6874,E,south,true,2023-12-11
15831,40,26829,0.5561,B,west,true,2023-09-23
15832,43,59032,-0.0038,C,east,true,2023-01-13
15833,35,57836,0.3700,D,east,false,2023-04-25
15834,44,57918,0.4361,D,south,false,2023-07-16
15835,54,52318,0.5176,D,south,false,2023-09-04
15836,19,73234,0.3771,C,east,true,2023-11-07
15837,48,58867,0.6037,C,north,true,2023-06-27
15838,38,47770,0.6255,E,east,true,2023-02-20
15839,37,49281,0.4435,E,north,true,2023-02-28
15840,54,81303,0.6838,A,north,true,2023-04-01
15841,29,58318,0.4547,D,east,true,2023-09-26
15842,52,74776,0.2941,C,west,true,2023-10-28
15843,23,54306,0.4867,C,east,true,2023-01-15
15844,26,80760,0.5705,E,west,false,2023-11-26
15845,47,57608,0.4315,C,south,false,2023-12-02
15846,41,54195,0.2678,A,north,false,2023-07-04
15847,47,81978,0.4367,E,east,true,2023-05-27
15848,33,12310,0.6405,C,north,false,2023-03-24
15849,39,66217,0.2297,C,east,false,2023-03-22
15850,36,35584,0.5260,E,east,true,2023-01-19
15851,51,76760,0.4966,B,east,false,2023-06-21
15852,52,42585,0.2940,E,north,true,2023-08-01
15853,39,69870,0.4771,C,south,true,2023-08-25
15854,62,54915,0.7534,B,west,false,2023-12-01
15855,58,66516,0.5552,A,south,false,2023-01-09
15856,33,43756,0.4508,C,south,true,2023-02-26
15857,18,59822,0.3528,A,south,false,2023-03-23
15858,27,74371,0.3255,D,west,false,2023-03-25
15859,30,58546,0.5474,C,east,true,2023-08-16
15860,46,80012,0.4848,D,north,true,2023-08-21
15861,40,29669,0.5943,E,north,true,2023-08-03
15862,42,69505,0.4088,E,south,false,2023-11-08
15863,38,40771,0.3761,D,north,true,2023-08-15
15864,25,50543,0.5987,E,south,false,2023-03-17
15865,21,62005,0.3834,A,south,false,2023-07-21
15866,40,79070,0.4722,D,south,false,2023-05-09
15867,41,36851,0.4343,C,east,false,2023-10-01
15868,31,44403,0.5008,B,south,true,2023-03-03
15869,27,83136,0.7092,A,west,false,2023-09-16
15870,46,34350,0.5949,A,east,false,2023-08-05
15871,37,66783,0.4395,E,north,false,2023-12-12
15872,80,74042,0.4473,B,west,true,2023-07-15
15873,35,77506,0.3256,E,west,false,2023-08-28
15874,30,,0.2373,C,east,true,2023-12-03
15875,49,64592,0.5983,B,east,true,2023-09-11
15876,50,63322,0.6295,B,east,true,2023-02-15
15877,37,28600,0.3662,A,east,true,2023-02-16
15878,43,56147,0.3066,B,south,true,2023-10-20
15879,50,48047,0.6253,B,west,false,2023-01-17
15880,25,63424,0.4419,C,east,true,2023-01-20
15881,48,49334,0.6789,B,north,true,2023-12-14
15882,40,90959,0.8320,C,east,false,2023-10-11
15883,50,79891,0.6210,C,south,true,2023-06-07
15884,39,29462,0.5175,C,north,true,2023-09-15
15885,62,39685,0.1990,C,east,true,2023-04-18
15886,25,78431,0.7027,D,north,true,2023-11-10
15887,48,85407,0.3322,E,north,false,2023-11-14
15888,32,86718,0.2760,B,west,true,2023-06-19
15889,53,74030,0.3967,E,west,true,2023-06-07
15890,37,,0.3860,D,north,true,2023-05-23
15891,45,46082,0.2071,A,west,true,2023-03-25
15892,50,105669,0.6205,D,north,true,2023-02-05
15893,28,34765,0.6241,B,east,false,2023-06-09
15894,46,545139,0.7139,E,east,true,2023-02-14
15895,52,72196,0.3512,B,west,true,2023-08-06
15896,38,50985,0.2715,D,north,true,2023-06-18
15897,79,43123,0.4973,D,west,false,2023-02-03
15898,18,24913,0.3035,A,south,true,2023-08-03
15899,34,91331,0.3438,A,south,true,2023-06-12
15900,33,79161,0.8122,C,south,false,2023-05-04
15901,30,59307,0.6314,D,north,false,2023-08-23
15902,55,40970,0.4802,A,south,true,2023-08-21
15903,24,,0.3765,E,south,false,2023-11-16
15904,18,40446,0.4570,D,south,false,2023-10-02
15905,60,63996,0.4834,B,south,true,2023-05-05
15906,39,57109,0.1807,B,east,false,2023-04-16
15907,54,55551,0.5222,A,west,true,2023-02-13
15908,19,40468,0.7856,B,east,true,2023-06-17
15909,38,62666,0.4917,D,west,true,2023-10-22
15910,47,61152,0.7111,E,north,true,2023-02-16
15911,44,63463,0.3544,C,south,false,2023-08-06
15912,37,67946,0.2391,E,west,false,2023-12-09
15913,36,74046,0.5905,E,west,true,2023-09-02
15914,43,77261,0.2937,A,north,false,2023-08-12
15915,52,28881,0.4351,A,north,true,2023-07-11
15916,31,41100,0.6094,C,east,false,2023-09-03
15917,37,64080,0.4500,A,south,true,2023-01-05
15918,52,23809,0.6016,D,south,true,2023-09-21
15919,48,38282,0.5113,A,north,false,2023-03-18
15920,32,69454,0.7544,C,south,true,2023-05-14
15921,39,44114,0.2511,C,east,false,2023-12-22
15922,37,65119,0.4168,C,east,false,2023-07-18
15923,42,71894,0.4194,A,west,false,2023-11-03
15924,38,35862,0.5384,A,east,false,2023-05-28
15925,28,62244,0.4668,E,south,true,2023-09-09
15926,49,36567,0.5771,E,west,true,2023-11-02
15927,39,,0.6931,E,west,false,2023-09-11
15928,56,76024,0.3038,A,east,false,2023-06-08
15929,46,75426,0.6886,E,west,true,2023-01-07
15930,45,40149,0.4403,A,south,false,2023-07-15
15931,43,68326,0.5421,C,west,false,2023-12-27
15932,45,532800,0.7484,C,east,true,2023-12-04
15933,27,49691,0.6357,E,south,true,2023-03-05
15934,51,65586,0.5423,C,south,false,2023-12-10
15935,45,65828,0.5069,C,east,true,2023-02-10
15936,40,45635,0.6546,E,north,false,2023-01-11
15937,43,53284,0.4875,C,north,false,2023-03-22
15938,38,57431,0.4475,D,east,false,2023-03-10
15939,45,82959,0.5825,D,south,false,2023-02-18
15940,40,75321,0.6381,D,south,false,2023-12-05
15941,53,66903,0.5337,C,east,true,2023-10-07
15942,49,62683,0.4725,E,west,true,2023-05-05
15943,60,58643,0.4724,B,west,false,2023-07-07
15944,18,34869,0.6016,C,south,true,2023-09-27
15945,47,57661,0.4815,C,north,true,2023-11-13
15946,34,76963,0.5204,A,east,true,2023-02-16
15947,34,49624,0.3833,C,west,false,2023-07-04
15948,26,73147,0.2908,D,east,true,2023-05-10
15949,32,63302,0.4139,A,west,true,2023-09-02
15950,49,81970,0.4229,C,north,false,2023-10-28
15951,32,61346,0.3284,D,east,false,2023-10-23
15952,22,46106,0.3118,A,west,false,2023-03-14
15953,20,,0.4902,C,east,true,2023-12-11
15954,60,64168,0.4902,A,south,false,2023-02-28
15955,43,32732,0.4072,D,east,true,2023-10-24
15956,50,10917,0.2913,B,east,false,2023-05-27
15957,41,72631,0.4149,A,east,true,2023-12-16
15958,27,40166,0.4921,C,north,false,2023-09-02
15959,59,59918,0.5021,B,east,false,2023-05-06
15960,44,73114,0.8642,E,north,false,2023-03-06
15961,38,73432,0.3411,C,north,false,2023-12-18
15962,30,36627,0.6066,B,east,true,2023-03-26
15963,46,93142,0.4007,A,east,true,2023-05-13
15964,41,36168,0.6548,A,north,false,2023-08-19
15965,31,38658,0.4717,D,north,true,2023-07-21
15966,39,43634,0.2740,E,north,false,2023-05-17
15967,52,46276,0.6425,A,west,true,2023-09-24
15968,56,72363,0.4726,D,north,true,2023-06-21
15969,20,58075,0.4927,A,east,false,2023-04-10
15970,22,27953,0.4088,D,north,false,2023-01-26
15971,18,49450,0.6713,A,east,false,2023-06-28
15972,29,86997,0.6409,B,east,false,2023-07-22
15973,38,33593,0.6559,D,north,true,2023-06-08
15974,51,43674,0.0766,E,east,false,2023-10-17
15975,32,,0.4268,C,east,true,2023-06-18
15976,27,47921,0.7001,B,west,true,2023-06-28
15977,46,68934,0.7133,A,east,false,2023-05-03
15978,30,30715,0.5284,C,west,false,2023-06-18
15979,33,45810,0.6617,A,north,true,2023-09-02
15980,34,38679,0.0879,D,north,true,2023-02-10
15981,35,29807,0.5737,E,west,true,2023-06-12
15982,18,48168,0.0808,B,south,false,2023-01-10
15983,41,67891,0.6933,E,north,true,2023-01-21
15984,34,56382,0.7070,B,west,false,2023-02-22
15985,23,62921,0.7014,D,east,false,2023-12-02
15986,42,81816,0.6255,B,north,true,2023-04-19
15987,42,40823,0.6986,D,north,false,2023-03-26
15988,58,78885,0.5356,E,south,true,2023-03-04
15989,40,19369,0.6246,B,north,false,2023-08-02
15990,69,82673,0.6115,E,south,true,2023-03-21
15991,47,68343,0.3835,D,west,false,2023-01-03
15992,42,72899,0.4131,B,west,false,2023-12-13
15993,45,47791,0.4052,E,west,false,2023-12-24
15994,46,35260,0.5234,E,west,true,2023-07-11
15995,43,,0.4071,C,south,true,2023-06-25
15996,41,60097,0.4949,C,north,false,2023-04-24
15997,35,70186,0.5278,B,north,false,2023-06-04
15998,39,50111,0.5523,E,east,false,2023-02-27
15999,65,20725,0.4411,D,west,true,2023-06-27
16000,40,32607,0.5593,C,north,true,2023-07-25
16001,59,76797,0.4016,C,north,true,2023-10-17
16002,54,71677,0.3172,E,west,false,2023-07-03
16003,45,51484,0.5841,E,north,false,2023-07-08
16004,35,56938,0.6288,B,north,false,2023-11-28
16005,36,73486,0.7688,B,north,true,2023-07-21
16006,38,78685,0.6153,D,south,true,2023-01-12
16007,36,82962,0.4731,D,west,false,2023-02-18
16008,66,81169,0.3542,D,east,false,2023-04-23
16009,43,50963,0.4150,C,south,false,2023-05-20
16010,19,69597,0.4931,D,east,false,2023-12-04
16011,44,42308,0.4810,B,west,true,2023-01-08
16012,50,42848,0.7110,B,east,true,2023-05-16
16013,37,63047,0.3381,B,north,false,2023-08-20
16014,27,33671,0.5922,B,south,true,2023-05-04
16015,49,73107,0.4369,E,east,true,2023-11-16
16016,35,60515,0.4309,E,north,false,2023-10-21
16017,48,98588,0.6053,B,north,false,2023-07-28
16018,35,35073,0.5608,E,south,true,2023-10-25
16019,40,81992,0.4414,A,south,false,2023-02-16
16020,31,68203,0.3002,D,south,false,2023-12-07
16021,39,36954,0.3112,B,south,false,2023-08-28
16022,45,21175,0.7766,E,east,true,2023-01-19
16023,34,53231,0.3487,C,west,true,2023-06-08
16024,25,67362,0.5411,D,east,true,2023-07-16
16025,18,56339,0.3853,E,north,true,2023-09-23
16026,34,48668,0.5637,E,north,false,2023-09-02
16027,18,53891,0.2707,A,east,false,2023-05-03
16028,40,53750,0.5051,C,west,false,2023-12-20
16029,47,91950,0.2871,C,north,false,2023-02-03
16030,24,20577,0.3282,C,east,true,2023-04-26
16031,40,74886,0.4026,E,south,false,2023-02-11
16032,44,55309,0.4183,C,north,false,2023-04-28
16033,63,50121,0.4815,C,east,true,2023-09-04
16034,34,,0.6176,C,north,false,2023-04-10
16035,56,94148,0.4771,C,south,false,2023-04-15
16036,30,57377,0.5825,E,west,false,2023-09-11
16037,38,55749,0.5511,E,west,true,2023-08-18
16038,39,47154,0.2403,C,north,false,2023-05-26
16039,35,67769,0.2646,A,north,false,2023-01-19
16040,40,21995,0.6264,A,west,false,2023-06-04
16041,36,68734,0.4411,E,west,false,2023-10-21
16042,37,95367,0.5644,B,west,true,2023-04-12
16043,20,44368,0.5761,A,south,true,2023-06-24
16044,51,76719,0.4721,E,east,false,2023-09-10
16045,47,85747,0.3174,E,west,true,2023-11-11
16046,39,61862,0.7008,B,west,false,2023-04-20
16047,27,59249,0.5666,D,north,true,2023-04-19
16048,21,56881,0.6601,A,north,true,2023-01-01
16049,55,50331,0.6262,C,south,false,2023-05-22
16050,46,63294,0.3398,D,north,true,2023-04-06
16051,29,41415,0.2629,D,south,false,2023-08-08
16052,41,58292,0.3503,C,west,false,2023-09-12
16053,44,31232,0.6709,C,west,true,2023-01-18
16054,18,48424,0.4202,E,east,false,2023-03-23
16055,48,79944,0.4235,B,west,false,2023-12-17
16056,28,50461,0.3891,D,west,false,2023-04-05
16057,47,83707,0.4785,E,west,false,2023-07-10
16058,53,52122,0.5025,E,west,false,2023-05-01
16059,38,59026,0.3787,D,east,true,2023-06-18
16060,31,38628,0.7351,B,east,false,2023-07-12
16061,45,54690,0.6947,B,south,false,2023-12-07
16062,45,78102,0.3831,A,west,true,2023-07-04
16063,38,79671,0.6858,D,north,true,2023-07-01
16064,34,81592,0.1928,E,west,true,2023-08-27
16065,37,34819,0.4302,A,north,false,2023-10-21
16066,58,65872,0.5215,A,west,true,2023-09-07
16067,19,69268,0.3489,A,east,true,2023-02-17
16068,38,41651,0.3761,B,east,true,2023-12-07
16069,37,78179,0.4275,B,west,true,2023-01-18
16070,32,64199,0.4826,D,north,true,2023-02-19
16071,55,78088,0.6259,A,west,false,2023-04-22
16072,21,83713,0.5306,B,south,true,2023-10-03
16073,48,87047,0.3902,A,west,true,2023-05-13
16074,49,72106,0.5894,B,south,true,2023-07-03
16075,29,28204,0.6613,B,east,false,2023-04-09
16076,28,42043,0.5442,A,west,true,2023-07-15
16077,47,65209,0.6592,E,north,false,2023-10-27
16078,32,87288,0.2505,E,north,true,2023-09-07
16079,27,65211,0.3271,B,east,true,2023-05-03
16080,29,71361,0.4933,E,east,true,2023-02-19
16081,41,48761,0.7226,E,south,true,2023-02-15
16082,32,65734,0.4344,A,east,true,2023-07-24
16083,40,86093,0.3762,A,east,true,2023-09-20
16084,20,54886,0.6518,E,east,false,2023-01-20
16085,25,43941,0.5652,B,west,false,2023-10-21
16086,50,62884,0.2196,B,north,true,2023-01-19
16087,19,40931,0.4484,B,east,false,2023-03-11
16088,29,96064,0.5519,C,north,true,2023-05-27
16089,18,45145,0.2449,A,west,false,2023-12-01
16090,52,62836,0.6603,C,south,true,2023-01-16
16091,68,102568,0.4077,D,east,false,2023-12-25
16092,57,91163,0.3322,C,south,false,2023-03-27
16093,28,75074,0.6365,C,south,true,2023-11-07
16094,62,53678,0.5463,C,west,false,2023-12-15
16095,59,85090,0.6393,C,east,false,2023-08-13
16096,32,7927,0.4430,A,west,false,2023-05-14
16097,33,89050,0.5926,E,east,false,2023-12-13
16098,36,31060,0.6166,D,west,true,2023-01-02
16099,28,68637,0.6325,E,west,true,2023-10-22
16100,46,47380,0.4014,C,north,false,2023-08-01
16101,33,67687,0.5520,A,north,true,2023-06-23
16102,30,60423,0.1552,D,north,true,2023-09-06
16103,34,62696,0.5077,A,south,false,2023-10-03
16104,37,57795,0.4610,D,east,true,2023-11-23
16105,40,56607,0.6487,E,west,false,2023-05-07
16106,38,28107,0.5675,D,east,true,2023-07-28
16107,40,46225,0.5968,D,east,true,2023-06-10
16108,19,52213,0.7871,A,south,false,2023-12-10
16109,42,47132,0.6621,B,east,false,2023-07-15
16110,52,51792,0.6158,C,west,true,2023-01-21
16111,39,45853,0.5475,B,south,false,2023-11-10
16112,37,63204,0.4346,C,north,false,2023-10-18
16113,58,33119,0.6162,A,north,false,2023-04-04
16114,54,83214,0.6009,E,north,true,2023-08-17
16115,26,85160,0.5828,E,south,false,2023-09-03
16116,18,51046,0.5591,A,south,true,2023-05-23
16117,61,,0.4376,B,north,false,2023-09-22
16118,44,58262,0.7914,A,east,false,2023-06-17
16119,34,62338,0.4077,B,south,false,2023-02-02
16120,20,54492,0.6928,D,west,true,2023-02-21
16121,35,64974,0.5380,B,north,true,2023-12-16
16122,45,53159,0.5819,B,west,false,2023-10-10
16123,47,69635,0.7524,D,west,false,2023-08-19
16124,51,52207,0.3624,E,north,false,2023-12-01
16125,33,529723,0.4852,A,north,false,2023-10-16
16125,43,76060,0.3850,D,east,false,2023-03-10
16127,42,36018,0.8797,B,south,true,2023-03-05
16128,36,64824,0.6497,E,west,false,2023-05-14
16129,19,63393,0.4306,D,east,false,2023-12-11
16130,36,116413,0.6145,D,west,true,2023-04-20
16131,41,64448,0.7058,A,east,true,2023-01-22
16132,45,60398,0.5163,B,north,true,2023-04-12
16133,31,54792,0.3289,D,west,true,2023-09-23
16134,45,106168,0.7590,A,north,false,2023-12-10
16135,47,33369,0.7444,C,north,true,2023-01-10
16136,66,79328,0.6359,A,west,true,2023-04-26
16137,43,83431,0.4596,E,north,true,2023-05-11
16138,35,63966,0.4973,A,north,true,2023-11-16
16139,27,,0.6638,D,east,true,2023-07-22
16140,63,59542,0.6483,D,north,true,2023-10-22
16141,24,67826,0.4757,E,east,false,2023-06-17
16142,41,66710,0.3162,D,north,false,2023-08-07
16143,35,54442,0.4709,B,north,true,2023-05-15
16144,35,68507,0.5783,D,south,true,2023-05-28
16145,36,87954,0.4328,B,north,true,2023-03-27
16146,19,66933,0.6214,E,east,false,2023-03-19
16147,23,82346,0.6524,A,east,true,2023-07-11
16148,18,53217,0.7621,B,north,true,2023-04-05
16149,57,71528,0.5757,B,west,false,2023-07-13
16150,35,82860,0.1191,C,east,true,2023-08-27
16151,43,47520,0.3307,B,east,true,2023-06-07
16152,56,65664,0.5429,C,east,true,2023-04-02
16153,44,60532,0.4915,C,north,false,2023-05-26
16154,36,56385,0.5255,D,east,true,2023-02-24
16155,37,63205,0.4970,E,east,true,2023-03-02
16156,18,59031,0.4824,E,north,true,2023-10-01
16157,50,60921,0.2985,B,south,true,2023-02-24
16158,36,44074,0.4826,D,south,true,2023-08-28
16159,35,60292,0.2171,A,west,false,2023-12-28
16160,56,39256,0.4717,C,west,true,2023-08-13
16161,36,57485,0.3507,E,south,false,2023-09-03
16162,29,68810,0.3931,C,west,true,2023-09-10
16163,53,44809,0.8461,B,west,false,2023-02-16
16164,47,36699,0.3211,D,south,true,2023-12-04
16165,60,65990,0.4183,D,north,true,2023-09-10
16166,50,66312,0.3202,B,north,true,2023-02-07
16167,60,72486,0.5601,D,west,false,2023-01-18
16168,49,73474,0.5320,E,east,true,2023-03-25
16169,55,64096,0.4413,A,west,false,2023-02-06
16170,47,67324,0.4693,E,south,true,2023-01-24
16171,51,92106,0.7611,C,north,true,2023-12-02
16172,22,54535,0.4166,C,east,false,2023-03-28
16173,50,53176,0.5069,A,east,true,2023-11-12
16174,50,58782,0.5995,B,south,true,2023-05-09
16175,48,44418,0.3364,A,south,true,2023-06-14
16176,42,72183,0.4703,E,north,false,2023-11-27
16177,29,53347,0.5749,A,east,false,2023-05-09
16178,49,36407,0.5230,E,south,false,2023-07-12
16179,39,78859,0.6075,E,west,true,2023-09-08
16180,32,86656,0.5743,D,south,false,2023-12-04
16181,26,80985,0.2895,E,east,true,2023-11-07
16182,41,79773,0.2154,B,south,false,2023-05-24
16183,25,34117,0.7688,C,south,false,2023-11-10
16184,37,46058,0.9032,A,east,true,2023-03-16
16185,51,49539,0.7224,A,east,true,2023-04-23
16186,38,83259,0.5137,C,east,true,2023-07-26
16187,53,71786,0.3553,E,south,false,2023-10-08
16188,23,60688,0.5109,D,east,true,2023-11-19
16189,64,48381,0.6460,E,west,false,2023-03-21
16190,35,46464,0.4436,B,west,false,2023-02-01
16191,44,54216,0.4834,D,south,true,2023-02-08
16192,53,65060,0.4127,A,west,true,2023-09-09
16193,37,48289,0.4882,E,south,false,2023-10-06
16194,41,16083,0.4795,D,south,false,2023-10-12
16195,27,68881,0.3461,E,east,false,2023-05-12
16196,45,48643,0.4148,D,north,true,2023-10-18
16197,47,68688,0.6631,D,east,true,2023-11-19
16198,34,60956,0.2711,A,west,false,2023-08-26
16199,31,50013,0.4928,B,south,true,2023-02-21
16200,52,75112,0.3549,B,north,true,2023-02-02
16201,39,61093,0.6840,E,north,true,2023-06-08
16202,54,67824,0.3533,E,west,false,2023-04-20
16203,54,,0.5093,C,west,false,2023-02-06
16204,23,55905,0.2265,E,east,false,2023-05-07
16205,36,28069,0.5239,D,west,true,2023-03-28
16206,58,87231,0.3671,E,east,true,2023-09-16
16207,18,73036,0.2355,B,east,false,2023-07-03
16208,24,52575,0.4397,B,south,true,2023-01-27
16209,27,68038,0.4705,A,west,false,2023-08-16
16210,33,82190,0.6460,C,west,false,2023-03-20
16211,44,56995,0.6402,D,east,false,2023-10-08
16212,56,49407,0.4521,A,south,true,2023-03-10
16213,27,78693,0.5295,E,south,false,2023-05-02
16214,56,56946,0.6771,E,east,true,2023-09-10
16215,34,67772,0.5438,D,north,true,2023-05-17
16216,31,41637,0.3065,A,west,true,2023-02-25
16217,51,45377,0.4443,E,south,false,2023-09-10
16218,28,64572,0.5184,E,west,false,2023-09-21
16219,51,39444,0.1682,E,east,true,2023-03-10
16220,34,63499,0.7218,A,east,false,2023-08-12
16221,31,82701,0.4058,B,east,false,2023-08-17
16222,46,25126,0.3514,E,south,false,2023-10-15
16223,34,69805,0.3595,A,east,false,2023-07-13
16224,76,38100,0.7157,B,east,true,2023-01-23
16225,30,60159,0.3723,A,south,false,2023-12-08
16226,48,73830,0.4168,C,west,true,2023-03-22
16227,51,48977,0.3515,B,west,true,2023-04-01
16228,49,55542,0.4533,D,north,true,2023-08-25
16229,51,76153,0.5882,B,west,true,2023-10-19
16230,45,29862,0.4554,C,north,false,2023-09-04
16231,57,69556,0.2647,A,west,false,2023-09-28
16232,70,80897,0.6426,B,west,true,2023-09-23
16233,40,52509,0.3863,A,east,false,2023-01-14
16234,38,71545,0.3820,C,west,false,2023-04-12
16235,34,51229,0.2630,A,west,true,2023-03-16
16236,43,70530,0.5350,C,east,true,2023-09-24
16237,58,63782,0.4603,B,west,false,2023-10-27
16238,75,60001,0.4969,A,east,false,2023-05-03
16239,42,74331,0.5314,C,west,false,2023-11-07
16240,33,70683,0.2707,D,east,false,2023-08-02
16241,30,,0.6732,D,south,true,2023-12-10
16242,49,61883,0.6288,C,south,false,2023-09-16
16243,34,42198,0.9647,E,north,true,2023-07-10
16244,20,86010,0.6634,E,west,true,2023-03-24
16245,36,36920,1.0062,A,north,false,2023-04-25
16246,42,52710,0.3916,D,south,true,2023-06-21
16247,50,59298,0.6531,D,north,true,2023-06-10
16248,46,53468,0.4809,B,west,false,2023-03-10
16249,54,83351,0.5142,B,east,true,2023-09-23
16250,41,91976,0.4549,E,east,false,2023-01-08
16251,43,86208,0.5253,D,north,true,2023-03-11
16252,41,61144,0.3017,E,west,false,2023-03-24
16253,39,45656,0.4803,D,east,true,2023-03-28
16254,29,67184,0.5319,A,north,false,2023-05-03
16255,32,55118,0.4702,B,west,true,2023-02-13
16256,38,74521,0.5318,C,east,false,2023-11-28
16257,56,29714,0.5567,E,south,true,2023-06-23
16258,20,94837,0.6847,C,south,true,2023-06-26
16259,27,73017,0.4388,E,north,true,2023-08-02
16260,47,73447,0.3452,C,west,true,2023-11-27
16261,24,53688,0.4569,C,west,false,2023-07-13
16262,18,46438,0.6759,D,north,false,2023-11-27
16263,52,54875,0.5795,C,west,true,2023-07-09
16264,44,68383,0.6489,A,east,false,2023-07-01
16265,39,57405,0.5393,C,east,false,2023-10-11
16266,53,33857,0.6369,C,east,true,2023-11-08
16267,54,59064,0.6709,B,east,true,2023-01-28
16268,60,66596,0.5682,A,south,true,2023-02-14
